"Type","Group","Class","Count","Template","Sample1","Sample2","Sample3"
"TITLE_TEMPLATE","212","지역SEO","3","x kw 이용정보 loc loc loc 주변 생활권 brand","massage/무태조야동-출장마사지-대구-북구-생활권-이동동선-지역정보-이용전-안내/index.html || 무태조야동 출장마사지 이용정보 | 대현동·동천동·복현동 주변 생활권 | 몽라운지","massage/중동-출장마사지-부천시-원미구-생활권-이동동선-지역정보-이용전-안내/index.html || 중동 출장마사지 이용정보 | 역곡동·원미동·춘의동 주변 생활권 | 몽라운지","massage/세종대왕면-출장마사지-여주시-생활권-지역정보-이용안내/index.html || 세종대왕면 출장마사지 이용정보 | 가남읍·강천면·금사면 주변 생활권 | 몽라운지"
"TITLE_TEMPLATE","213","지역SEO","3","loc 위치 생활권 안내 loc loc loc 주변 생활권 brand","massage/방촌동-출장마사지-대구-동구-생활권-이동동선-지역정보-이용전-안내/index.html || 방촌동 위치·생활권 안내 | 도평동·동촌동·신암동 주변 생활권 | 몽라운지","massage/평화동-출장마사지-전주-완산구-생활권-이동동선-지역정보-이용전-안내/index.html || 평화동 위치·생활권 안내 | 중앙동·중화산동·풍남동 주변 생활권 | 몽라운지","massage/해신동-출장마사지-군산-생활권-이동동선-지역정보-이용전-안내/index.html || 해신동 위치·생활권 안내 | 조촌동·중앙동·흥남동 주변 생활권 | 몽라운지"
"TITLE_TEMPLATE","214","업체상세","3","x 천안 x 이용정보 가격 전화 문자 문의 brand","shops/other/cheonan/dongnam-gu/북면/한국미인테라피/index.html || 한국미인테라피 천안 북면 이용정보 | 가격·전화·문자 문의 | 몽라운지","shops/other/cheonan/dongnam-gu/성남면/한국미인테라피/index.html || 한국미인테라피 천안 성남면 이용정보 | 가격·전화·문자 문의 | 몽라운지","shops/other/cheonan/dongnam-gu/입장면/한국미인테라피/index.html || 한국미인테라피 천안 입장면 이용정보 | 가격·전화·문자 문의 | 몽라운지"
"TITLE_TEMPLATE","215","업체상세","3","x 이용정보 천안 x 코스 가격 문의 brand","shops/other/cheonan/dongnam-gu/불당동/love테라피/index.html || love테라피 이용정보 | 천안 불당동 코스·가격·문의 | 몽라운지","shops/other/cheonan/dongnam-gu/신안동/한국미인테라피/index.html || 한국미인테라피 이용정보 | 천안 신안동 코스·가격·문의 | 몽라운지","shops/other/cheonan/dongnam-gu/풍세면/한국미인테라피/index.html || 한국미인테라피 이용정보 | 천안 풍세면 코스·가격·문의 | 몽라운지"
"TITLE_TEMPLATE","216","업체상세","3","x 코스 안내 loc loc 가격 영업시간 brand","shops/other/daejeon/seo-gu/탄방동/24시미녀테라피/index.html || 24시미녀테라피 코스 안내 | 서구 탄방동 가격·영업시간 | 몽라운지","shops/other/daegu/buk-gu/침산동/대구테라피/index.html || 대구테라피 코스 안내 | 북구 침산동 가격·영업시간 | 몽라운지","shops/other/gwangju/nam-gu/송암동/나비테라피/index.html || 나비테라피 코스 안내 | 남구 송암동 가격·영업시간 | 몽라운지"
"TITLE_TEMPLATE","217","업체상세","3","천안 x x 가격 코스 연락 안내 brand","shops/other/cheonan/dongnam-gu/병천면/한국미인테라피/index.html || 천안 병천면 한국미인테라피 | 가격·코스·연락 안내 | 몽라운지","shops/other/cheonan/dongnam-gu/북면/love테라피/index.html || 천안 북면 love테라피 | 가격·코스·연락 안내 | 몽라운지","shops/other/cheonan/dongnam-gu/신방동/love테라피/index.html || 천안 신방동 love테라피 | 가격·코스·연락 안내 | 몽라운지"
"TITLE_TEMPLATE","218","업체상세","3","천안 x 에서 확인하는 x 코스 가격 안내 brand","shops/other/cheonan/dongnam-gu/목천읍/love테라피/index.html || 천안 목천읍에서 확인하는 love테라피 | 코스·가격 안내 | 몽라운지","shops/other/cheonan/dongnam-gu/성거읍/한국미인테라피/index.html || 천안 성거읍에서 확인하는 한국미인테라피 | 코스·가격 안내 | 몽라운지","shops/other/cheonan/dongnam-gu/쌍용동/한국미인테라피/index.html || 천안 쌍용동에서 확인하는 한국미인테라피 | 코스·가격 안내 | 몽라운지"
"TITLE_TEMPLATE","219","지역SEO","3","loc 생활권 정보 loc loc 주변 생활권 brand","massage/청룡동-출장마사지-천안-동남구-생활권-이동동선-지역정보-이용전-안내/index.html || 청룡동 생활권 정보 | 일봉동·중앙동 주변 생활권 | 몽라운지","massage/이천동-출장마사지-대구-남구-생활권-이동동선-지역정보-이용전-안내/index.html || 이천동 생활권 정보 | 대명동·봉덕동 주변 생활권 | 몽라운지","massage/원천동-출장마사지-수원시-영통구-생활권-이동동선-지역정보-이용전-안내/index.html || 원천동 생활권 정보 | 매탄동·영통동 주변 생활권 | 몽라운지"
"TITLE_TEMPLATE","220","업체상세","3","천안 x kw x 영업시간 문의 brand","shops/other/cheonan/dongnam-gu/병천면/love테라피/index.html || 천안 병천면 출장마사지 love테라피 | 영업시간·문의 | 몽라운지","shops/other/cheonan/dongnam-gu/봉명동/한국미인테라피/index.html || 천안 봉명동 출장마사지 한국미인테라피 | 영업시간·문의 | 몽라운지","shops/other/cheonan/dongnam-gu/일봉동/love테라피/index.html || 천안 일봉동 출장마사지 love테라피 | 영업시간·문의 | 몽라운지"
"TITLE_TEMPLATE","221","업체상세","3","익산 x x 가격 운영시간 문의 정보 brand","shops/other/iksan/금마면/상큼테라피/index.html || 익산 금마면 상큼테라피 | 가격·운영시간·문의 정보 | 몽라운지","shops/other/iksan/어양동/상큼테라피/index.html || 익산 어양동 상큼테라피 | 가격·운영시간·문의 정보 | 몽라운지","shops/other/iksan/용안면/상큼테라피/index.html || 익산 용안면 상큼테라피 | 가격·운영시간·문의 정보 | 몽라운지"
"TITLE_TEMPLATE","222","지역SEO","3","loc 지역 이용 정보 생활권 안내 loc loc loc 위치 loc 범위 brand","massage/문산읍-출장마사지-파주시-생활권-지역정보-이용안내/index.html || 문산읍 지역 이용 정보 생활권 안내 | 광탄면·법원읍·월롱면 위치·이동 범위 | 몽라운지","massage/초월읍-출장마사지-광주시-생활권-지역정보-이용안내/index.html || 초월읍 지역 이용 정보 생활권 안내 | 곤지암읍·남종면·남한산성면 위치·이동 범위 | 몽라운지","massage/미양면-출장마사지-안성시-생활권-지역정보-이용안내/index.html || 미양면 지역 이용 정보 생활권 안내 | 고삼면·공도읍·금광면 위치·이동 범위 | 몽라운지"
"TITLE_TEMPLATE","223","업체상세","3","loc loc kw x 영업시간 문의 brand","shops/seoul/seongdong-gu/성수2가제1동/프리미엄테라피/index.html || 성동구 성수2가제1동 출장마사지 프리미엄테라피 | 영업시간·문의 | 몽라운지","shops/other/daejeon/seo-gu/괴정동/24시미녀테라피/index.html || 서구 괴정동 출장마사지 24시미녀테라피 | 영업시간·문의 | 몽라운지","shops/other/gwangju/buk-gu/삼각동/나비테라피/index.html || 북구 삼각동 출장마사지 나비테라피 | 영업시간·문의 | 몽라운지"
"TITLE_TEMPLATE","224","지역SEO","3","loc kw loc loc 생활권 정보 brand","massage/호평동-출장마사지-남양주시-생활권-이동동선-지역정보-이용전-안내/index.html || 호평동 출장마사지 | 양정동·평내동 생활권 정보 | 몽라운지","massage/여흥동-출장마사지-여주시-생활권-이동동선-지역정보-이용전-안내/index.html || 여흥동 출장마사지 | 오학동·중앙동 생활권 정보 | 몽라운지","massage/고덕동-출장마사지-평택시-생활권-이동동선-지역정보-이용전-안내/index.html || 고덕동 출장마사지 | 동삭동·비전동 생활권 정보 | 몽라운지"
"TITLE_TEMPLATE","225","지역SEO","3","loc 위치 안내 loc loc 인접 생활권 brand","massage/갈현동-출장마사지-은평구-생활권-이동동선-지역정보-이용전-안내/index.html || 갈현동 위치 안내 | 구산동·녹번동 인접 생활권 | 몽라운지","massage/가경동-출장마사지-청주-흥덕구-생활권-이동동선-지역정보-이용전-안내/index.html || 가경동 위치 안내 | 강서동·복대동 인접 생활권 | 몽라운지","massage/평리동-출장마사지-대구-서구-생활권-이동동선-지역정보-이용전-안내/index.html || 평리동 위치 안내 | 상중이동·원대동 인접 생활권 | 몽라운지"
"TITLE_TEMPLATE","226","지역SEO","3","loc 지역정보 loc loc 인접 생활권 brand","massage/진관동-출장마사지-은평구-생활권-이동동선-지역정보-이용전-안내/index.html || 진관동 지역정보 | 응암동·증산동 인접 생활권 | 몽라운지","massage/도당동-출장마사지-부천시-원미구-생활권-이동동선-지역정보-이용전-안내/index.html || 도당동 지역정보 | 상동·소사동 인접 생활권 | 몽라운지","massage/영덕동-출장마사지-용인시-기흥구-생활권-이동동선-지역정보-이용전-안내/index.html || 영덕동 지역정보 | 서농동·신갈동 인접 생활권 | 몽라운지"
"TITLE_TEMPLATE","227","지역SEO","3","loc kw 지역안내 loc loc 생활권 비교 brand","massage/재궁동-출장마사지-군포시-생활권-이동동선-지역정보-이용전-안내/index.html || 재궁동 출장마사지 지역안내 | 수리동·오금동 생활권 비교 | 몽라운지","massage/공덕동-출장마사지-마포구-생활권-이동동선-지역정보-이용전-안내/index.html || 공덕동 출장마사지 지역안내 | 대흥동·도화동 생활권 비교 | 몽라운지","massage/성안동-출장마사지-청주-상당구-생활권-이동동선-지역정보-이용전-안내/index.html || 성안동 출장마사지 지역안내 | 금천동·영운동 생활권 비교 | 몽라운지"
"TITLE_TEMPLATE","228","지역SEO","3","loc 위치 안내 loc loc loc 주변 생활권 brand","massage/잠실본동-출장마사지-송파구-생활권-이동동선-지역정보-이용전-안내/index.html || 잠실본동 위치 안내 | 위례동·잠실동·장지동 주변 생활권 | 몽라운지","massage/동천동-출장마사지-광주-서구-생활권-이동동선-지역정보-이용전-안내/index.html || 동천동 위치 안내 | 금호동·농성동·상무동 주변 생활권 | 몽라운지","massage/대덕동-출장마사지-고양시-덕양구-생활권-이동동선-지역정보-이용전-안내/index.html || 대덕동 위치 안내 | 관산동·능곡동·삼송동 주변 생활권 | 몽라운지"
"TITLE_TEMPLATE","229","지역SEO","3","loc 지역 이용 가이드 loc loc 위치 loc 범위 brand","massage/가락동-출장마사지-송파구-생활권-이동동선-지역정보-이용전-안내/index.html || 가락동 지역 이용 가이드 | 가락본동·거여동 위치·이동 범위 | 몽라운지","massage/백석동-출장마사지-천안-서북구-생활권-이동동선-지역정보-이용전-안내/index.html || 백석동 지역 이용 가이드 | 부성동·불당동 위치·이동 범위 | 몽라운지","massage/구미동-출장마사지-성남시-분당구-생활권-이동동선-지역정보-이용전-안내/index.html || 구미동 지역 이용 가이드 | 금곡동·백현동 위치·이동 범위 | 몽라운지"
"TITLE_TEMPLATE","230","지역SEO","3","x 지역 이용 가이드 loc loc loc 가까운 지역 brand","massage/탄천면-출장마사지-공주-생활권-지역정보-이용안내/index.html || 탄천면 지역 이용 가이드 | 계룡면·반포면·사곡면 가까운 지역 | 몽라운지","massage/목동-출장마사지-대전-중구-생활권-이동동선-지역정보-이용전-안내/index.html || 목동 지역 이용 가이드 | 대사동·대흥동·문창동 가까운 지역 | 몽라운지","massage/수성4가동-출장마사지-대구-수성구-생활권-이동동선-지역정보-이용전-안내/index.html || 수성4가동 지역 이용 가이드 | 수성1가동·중동·지산동 가까운 지역 | 몽라운지"
"TITLE_TEMPLATE","231","지역SEO","3","loc 주변 지역 안내 loc loc loc 인접 지역정보 brand","massage/대림동-출장마사지-영등포구-생활권-이동동선-지역정보-이용전-안내/index.html || 대림동 주변 지역 안내 | 당산동·도림동·문래동 인접 지역정보 | 몽라운지","massage/사직동-출장마사지-광주-남구-생활권-이동동선-지역정보-이용전-안내/index.html || 사직동 주변 지역 안내 | 백운동·봉선동·송암동 인접 지역정보 | 몽라운지","massage/심곡동-출장마사지-부천시-원미구-생활권-이동동선-지역정보-이용전-안내/index.html || 심곡동 주변 지역 안내 | 상동·소사동·약대동 인접 지역정보 | 몽라운지"
